timestamp_iso,timestamp_epoch,symbol,price,tape_source
2026-03-06T17:51:28Z,1772819488,ETH,1964.62000000,BINANCE_SPOT
2026-03-06T17:51:28Z,1772819488,XRP,1.34990000,BINANCE_SPOT
2026-03-06T17:51:28Z,1772819488,BTC,67983.81000000,BINANCE_SPOT
2026-03-06T17:51:28Z,1772819488,SOL,84.12000000,BINANCE_SPOT
2026-03-06T17:51:31Z,1772819491,ETH,1964.73000000,BINANCE_SPOT
2026-03-06T17:51:31Z,1772819491,XRP,1.35000000,BINANCE_SPOT
2026-03-06T17:51:31Z,1772819491,BTC,67983.48000000,BINANCE_SPOT
2026-03-06T17:51:31Z,1772819491,SOL,84.11000000,BINANCE_SPOT
2026-03-06T17:51:33Z,1772819493,ETH,1964.74000000,BINANCE_SPOT
2026-03-06T17:51:33Z,1772819493,XRP,1.34980000,BINANCE_SPOT
2026-03-06T17:51:33Z,1772819493,BTC,67983.50000000,BINANCE_SPOT
2026-03-06T17:51:33Z,1772819493,SOL,84.12000000,BINANCE_SPOT
2026-03-06T17:51:36Z,1772819496,ETH,1964.91000000,BINANCE_SPOT
2026-03-06T17:51:36Z,1772819496,XRP,1.34980000,BINANCE_SPOT
2026-03-06T17:51:36Z,1772819496,BTC,67990.36000000,BINANCE_SPOT
2026-03-06T17:51:36Z,1772819496,SOL,84.11000000,BINANCE_SPOT
2026-03-06T17:51:38Z,1772819498,ETH,1964.90000000,BINANCE_SPOT
2026-03-06T17:51:38Z,1772819498,XRP,1.34980000,BINANCE_SPOT
2026-03-06T17:51:38Z,1772819498,BTC,67990.36000000,BINANCE_SPOT
2026-03-06T17:51:38Z,1772819498,SOL,84.11000000,BINANCE_SPOT
2026-03-06T17:51:40Z,1772819500,ETH,1964.91000000,BINANCE_SPOT
2026-03-06T17:51:40Z,1772819500,XRP,1.34980000,BINANCE_SPOT
2026-03-06T17:51:40Z,1772819500,BTC,67990.36000000,BINANCE_SPOT
2026-03-06T17:51:40Z,1772819500,SOL,84.13000000,BINANCE_SPOT
2026-03-06T17:51:42Z,1772819502,ETH,1964.91000000,BINANCE_SPOT
2026-03-06T17:51:42Z,1772819502,XRP,1.34970000,BINANCE_SPOT
2026-03-06T17:51:42Z,1772819502,BTC,67965.38000000,BINANCE_SPOT
2026-03-06T17:51:42Z,1772819502,SOL,84.09000000,BINANCE_SPOT
2026-03-06T17:51:44Z,1772819504,ETH,1964.45000000,BINANCE_SPOT
2026-03-06T17:51:44Z,1772819504,XRP,1.34980000,BINANCE_SPOT
2026-03-06T17:51:44Z,1772819504,BTC,67976.20000000,BINANCE_SPOT
2026-03-06T17:51:44Z,1772819504,SOL,84.11000000,BINANCE_SPOT
2026-03-06T17:51:47Z,1772819507,ETH,1964.45000000,BINANCE_SPOT
2026-03-06T17:51:47Z,1772819507,XRP,1.34970000,BINANCE_SPOT
2026-03-06T17:51:47Z,1772819507,BTC,67968.82000000,BINANCE_SPOT
2026-03-06T17:51:47Z,1772819507,SOL,84.13000000,BINANCE_SPOT
2026-03-06T17:51:49Z,1772819509,ETH,1964.06000000,BINANCE_SPOT
2026-03-06T17:51:49Z,1772819509,XRP,1.34950000,BINANCE_SPOT
2026-03-06T17:51:49Z,1772819509,BTC,67952.08000000,BINANCE_SPOT
2026-03-06T17:51:49Z,1772819509,SOL,84.12000000,BINANCE_SPOT
2026-03-06T17:51:51Z,1772819511,ETH,1964.37000000,BINANCE_SPOT
2026-03-06T17:51:51Z,1772819511,XRP,1.34970000,BINANCE_SPOT
2026-03-06T17:51:51Z,1772819511,BTC,67959.60000000,BINANCE_SPOT
2026-03-06T17:51:51Z,1772819511,SOL,84.12000000,BINANCE_SPOT
2026-03-06T17:51:53Z,1772819513,ETH,1964.37000000,BINANCE_SPOT
2026-03-06T17:51:53Z,1772819513,XRP,1.34970000,BINANCE_SPOT
2026-03-06T17:51:53Z,1772819513,BTC,67959.60000000,BINANCE_SPOT
2026-03-06T17:51:53Z,1772819513,SOL,84.12000000,BINANCE_SPOT
2026-03-06T17:51:55Z,1772819515,ETH,1964.38000000,BINANCE_SPOT
2026-03-06T17:51:55Z,1772819515,XRP,1.34980000,BINANCE_SPOT
2026-03-06T17:51:55Z,1772819515,BTC,67962.52000000,BINANCE_SPOT
2026-03-06T17:51:55Z,1772819515,SOL,84.12000000,BINANCE_SPOT
2026-03-06T17:51:58Z,1772819518,ETH,1964.38000000,BINANCE_SPOT
2026-03-06T17:51:58Z,1772819518,XRP,1.34970000,BINANCE_SPOT
2026-03-06T17:51:58Z,1772819518,BTC,67962.53000000,BINANCE_SPOT
2026-03-06T17:51:58Z,1772819518,SOL,84.12000000,BINANCE_SPOT
2026-03-06T17:52:00Z,1772819520,ETH,1964.38000000,BINANCE_SPOT
2026-03-06T17:52:00Z,1772819520,XRP,1.34970000,BINANCE_SPOT
2026-03-06T17:52:00Z,1772819520,BTC,67966.22000000,BINANCE_SPOT
2026-03-06T17:52:00Z,1772819520,SOL,84.13000000,BINANCE_SPOT
2026-03-06T17:52:04Z,1772819524,ETH,1964.60000000,BINANCE_SPOT
2026-03-06T17:52:04Z,1772819524,XRP,1.34970000,BINANCE_SPOT
2026-03-06T17:52:04Z,1772819524,BTC,67968.95000000,BINANCE_SPOT
2026-03-06T17:52:04Z,1772819524,SOL,84.13000000,BINANCE_SPOT
2026-03-06T17:52:06Z,1772819526,ETH,1964.56000000,BINANCE_SPOT
2026-03-06T17:52:06Z,1772819526,XRP,1.34970000,BINANCE_SPOT
2026-03-06T17:52:06Z,1772819526,BTC,67953.37000000,BINANCE_SPOT
2026-03-06T17:52:06Z,1772819526,SOL,84.10000000,BINANCE_SPOT
2026-03-06T17:52:08Z,1772819528,ETH,1962.96000000,BINANCE_SPOT
2026-03-06T17:52:08Z,1772819528,XRP,1.34910000,BINANCE_SPOT
